BondCode,BondName,Issuer,Term,CreditRating
175323,20中泰03,中泰证券股份有限公司,3,AAA
175324,20柳发01,柳州市城市投资建设发展有限公司,5,AA+
175325,20中金13,中国国际金融股份有限公司,3,AAA
175326,20中金14,中国国际金融股份有限公司,5,AAA
175327,20京粮Y1,北京粮食集团有限责任公司,nan,AAA
175328,20交投Y2,中交投资有限公司,nan,AAA
175329,20交投Y3,中交投资有限公司,nan,AAA
175330,20红美03,红星美凯龙家居集团股份有限公司,3,AAA
175331,20万达03,大连万达商业管理集团股份有限公司,4,AAA
175332,20中公Y1,中交一公局集团有限公司,nan,AAA
175333,20中公Y2,中交一公局集团有限公司,nan,AAA
175334,20葛洲Y4,中国葛洲坝集团股份有限公司,nan,AAA
175335,20葛洲Y5,中国葛洲坝集团股份有限公司,nan,AAA
175337,20沪资01,上海国际集团资产管理有限公司,3,AAA
175338,20安租Y4,平安国际融资租赁有限公司,nan,AAA
175340,20一航Y1,中交第一航务工程局有限公司,nan,AAA
175341,20信保Y1,江苏省信用再担保集团有限公司,nan,AAA
175342,20漳九Y2,漳州市九龙江集团有限公司,nan,AAA
175343,20浙金02,浙江省创新投资集团有限公司,5,AAA
175344,20恒信G3,海通恒信国际融资租赁股份有限公司,3,AAA
175345,20平证07,平安证券股份有限公司,3,AAA
175346,20财达02,财达证券股份有限公司,4,AA+
175347,20润药Y1,华润医药控股有限公司,nan,AAA
175348,20铁Y13,中国中铁股份有限公司,nan,AAA
175349,20铁Y14,中国中铁股份有限公司,nan,AAA
175350,20东债03,东方证券股份有限公司,3,AAA
175351,20中化Y7,中国中化股份有限公司,nan,AAA
175353,20昌投G1,昌吉州国有资产投资经营集团有限公司,5,AA+
175354,20融侨02,融侨集团股份有限公司,6.04,AA+
175356,20安租09,平安国际融资租赁有限公司,4,AAA
175357,20安租10,平安国际融资租赁有限公司,5,AAA
175358,中交20Y1,中国交通建设集团有限公司,nan,AAA
175359,中交20Y2,中国交通建设集团有限公司,nan,AAA
175360,20舟投01,舟山海洋综合开发投资有限公司,5,AA+
175361,20茅台01,中国贵州茅台酒厂(集团)有限责任公司,7,AAA
175362,20远发01,中远海运发展股份有限公司,10,AAA
175363,20苏新01,苏州新区高新技术产业股份有限公司,5,AAA
175364,20柳投05,柳州东通投资发展有限公司,5,AA+
175365,20海资G1,上海海通证券资产管理有限公司,5,AAA
175366,20碧地04,碧桂园地产集团有限公司,5,AAA
175368,20牡资02,牡丹江市国有资产投资控股有限公司,5,AA
175369,20象屿Y5,厦门象屿股份有限公司,nan,AAA
175371,20建材Y5,中国建材股份有限公司,nan,AAA
175372,20建材Y6,中国建材股份有限公司,nan,AAA
175373,20邮政Y4,中国邮政集团有限公司,nan,AAA
175374,20邮政Y5,中国邮政集团有限公司,nan,AAA
175375,20云投G7,云南省投资控股集团有限公司,3,AAA
175376,20皖高01,安徽省高新技术产业投资有限公司,2,AAA
175377,20二局Y2,中交第二公路工程局有限公司,nan,AAA
175378,20二局Y3,中交第二公路工程局有限公司,nan,AAA
175379,20建集Y9,厦门建发集团有限公司,nan,AAA
175381,20冀通01,河北建投交通投资有限责任公司,5,AAA
175382,20冀通02,河北建投交通投资有限责任公司,10,AAA
175383,20晋电Y1,山西国际电力集团有限公司,nan,AAA
175384,20闽能Y2,福建省能源集团有限责任公司,nan,AAA
175386,20台州01,台州市国有资本运营集团有限公司,5,AAA
175387,H20鑫苑1,鑫苑(中国)置业有限公司,7,AA
175389,20大唐Y5,中国大唐集团有限公司,nan,AAA
175393,20合景08,广州合景控股集团有限公司,5,AAA
175396,20环球07,中国环球租赁有限公司,5,AAA
175397,20国丰Y1,烟台国丰投资控股集团有限公司,nan,AAA
175398,20晋旅Y2,山西省文化旅游投资控股集团有限公司,nan,AAA
175399,20住总Y1,北京住总集团有限责任公司,nan,AAA
175401,20华发04,珠海华发实业股份有限公司,5,AAA
175402,20华发05,珠海华发实业股份有限公司,5,AAA
175404,20航控Y1,中航工业产融控股股份有限公司,nan,AAA
175405,20航控Y2,中航工业产融控股股份有限公司,nan,AAA
175406,20国创01,苏州国发创业投资控股有限公司,5,AAA
175407,20延长Y5,陕西延长石油(集团)有限责任公司,nan,AAA
175408,20延长Y6,陕西延长石油(集团)有限责任公司,nan,AAA
175415,20杭实G2,杭州市实业投资集团有限公司,3,AAA
175416,20华证02,华宝证券股份有限公司,3,AAA
175418,G20水利1,贵州省水利投资(集团)有限责任公司,5,AAA
175420,20鲁高Y2,山东高速集团有限公司,nan,AAA
175421,20渝开03,重庆科学城城市建设集团有限公司,5,AA+
175423,20杭金01,杭州市金融投资集团有限公司,5,AAA
175425,20核电Y5,中国核能电力股份有限公司,nan,AAA
175426,20世控02,上海地产投资有限公司,5,AAA
175427,20远东10,远东国际融资租赁有限公司,2,AAA
175428,20远东11,远东国际融资租赁有限公司,4,AAA
175429,20扬州02,扬州市城建国有资产控股(集团)有限责任公司,3,AAA
175430,20栖建01,南京栖霞建设股份有限公司,5,AA+
175432,20电力Y2,国投电力控股股份有限公司,nan,AAA
175433,20腾越02,腾越建筑科技集团有限公司,4,AAA
175436,20联泰01,广东省联泰集团有限公司,5,AA+
175439,20首股Y1,北京首创生态环保集团股份有限公司,nan,AAA
175440,20中电Y1,中国电子信息产业集团有限公司,nan,AAA
175441,21湖州01,湖州市城市投资发展集团有限公司,5,AAA
175444,20亦庄02,北京亦庄国际投资发展有限公司,3,AAA
175445,20亦庄03,北京亦庄国际投资发展有限公司,5,AAA
175446,20金辉03,金辉集团股份有限公司,4,AA+
175447,20花样02,花样年集团(中国)有限公司,3,AA+
175448,20工业Y1,中铁高新工业股份有限公司,nan,AAA
175450,20交投Y4,中交投资有限公司,nan,AAA
175451,20交投Y5,中交投资有限公司,nan,AAA
175452,20中航Y5,中国航空技术国际控股有限公司,nan,AAA
175453,20中航Y6,中国航空技术国际控股有限公司,nan,AAA
175454,20赣融Y1,江西省金融控股集团有限公司,nan,AAA
175458,20柳建05,广西柳州市建设投资开发有限责任公司,5,AA+
175459,20红星05,红星美凯龙控股集团有限公司,3,AAA
175461,20浦土04,上海浦东土地控股(集团)有限公司,5,AAA
175462,20国君G6,国泰君安证券股份有限公司,2,AAA
175463,20国君G7,国泰君安证券股份有限公司,3,AAA
175464,20科工Y2,中建科工集团有限公司,nan,AA+
175466,20华金01,华金证券股份有限公司,3,AAA
175467,20中财G5,中国中金财富证券有限公司,5,AAA
175470,20中化Y9,中国中化股份有限公司,nan,AAA
175472,20星发03,长沙县星城发展集团有限公司,5,AA+
175473,20华泰G7,华泰证券股份有限公司,3,AAA
175474,20即投01,青岛市即墨区城市旅游开发投资有限公司,5,AA+
175477,20蓉高03,成都高新投资集团有限公司,10,AAA
175478,20黔高03,贵州高速公路集团有限公司,3,AAA
175479,20华安G2,华安证券股份有限公司,3,AAA
175481,20名城债,上海大名城企业股份有限公司,3,AA+
175482,20银河G3,中国银河证券股份有限公司,2,AAA
175484,20赣速03,江西省交通投资集团有限责任公司,5,AAA
175485,20DTFDY1,大唐国际发电股份有限公司,nan,AAA
175488,20兴泰Y1,安徽省兴泰融资担保集团股份有限公司,nan,AAA
175489,20中公Y3,中交一公局集团有限公司,nan,AAA
175490,20中公Y4,中交一公局集团有限公司,nan,AAA
175491,20华租01,华电融资租赁有限公司,3,AAA
175492,20深钜05,深圳市钜盛华股份有限公司,5,AA+
175493,20航控Y3,中航工业产融控股股份有限公司,nan,AAA
175494,20航控Y4,中航工业产融控股股份有限公司,nan,AAA
175496,20万达04,大连万达商业管理集团股份有限公司,4,AAA
175501,20航租Y1,中航国际融资租赁有限公司,nan,AAA
175503,G20杭水1,杭州市水务集团有限公司,5,AAA
175505,20方圆01,广州市方圆房地产发展有限公司,4,AA
175507,20洪政02,南昌市政公用集团有限公司,5,AAA
175508,20建Y11,厦门建发集团有限公司,nan,AAA
175509,20奉交01,上海奉贤交通能源(集团)有限公司,5,AA+
175510,20唐租Y2,大唐融资租赁有限公司,nan,AAA
175514,20鲁金Y1,山东黄金矿业股份有限公司,nan,AAA
175519,20华综Y4,珠海华发综合发展有限公司,nan,AAA
175520,20国君G8,国泰君安证券股份有限公司,1,AAA
175521,20国君G9,国泰君安证券股份有限公司,3,AAA
175522,20延长Y7,陕西延长石油(集团)有限责任公司,nan,AAA
175523,20延长Y8,陕西延长石油(集团)有限责任公司,nan,AAA
175524,21绿地01,绿地控股集团有限公司,3,AAA
175525,21绿地02,绿地控股集团有限公司,3,AAA
175526,20神木01,神木市国有资本投资运营集团有限公司,5,AA+
175527,20柳发02,柳州市城市投资建设发展有限公司,5,AA+
175528,20唐租Y4,大唐融资租赁有限公司,nan,AAA
175530,20明诚04,武汉明诚文化体育集团股份有限公司,5,AA+
175531,20柳控04,广西柳州市投资控股集团有限公司,5,AA+
175532,20京投04,北京市基础设施投资有限公司,3,AAA
175534,20华泰G8,华泰证券股份有限公司,2,AAA
175535,20华泰G9,华泰证券股份有限公司,3,AAA
175536,20中咨Y1,中国公路工程咨询集团有限公司,nan,AAA
175537,20义乌07,义乌市国有资本运营有限公司,3,AA+
175538,20江建01,南京江宁城市建设集团有限公司,5,AAA
175539,20甘投Y1,甘肃省公路航空旅游投资集团有限公司,nan,AAA
175542,20泸投01,泸州市高新投资集团有限公司,5,AAA
175543,中交20Y3,中国交通建设集团有限公司,nan,AAA
175544,中交20Y4,中国交通建设集团有限公司,nan,AAA
175545,20中财G6,中国中金财富证券有限公司,5,AAA
175546,H20杉杉1,杉杉集团有限公司,5,AA+
175547,20铁建Y3,中国铁建股份有限公司,nan,AAA
175549,20天盈03,武汉天盈投资集团有限公司,5,AA+
175550,20常高G1,常高新集团有限公司,3,AAA
175551,20特房01,厦门经济特区房地产开发集团有限公司,2,AA+
175553,G龙源Y5,龙源电力集团股份有限公司,nan,AAA
175554,20首股Y2,北京首创生态环保集团股份有限公司,nan,AAA
175555,20漳九Y3,漳州市九龙江集团有限公司,nan,AAA
175557,20华电Y5,中国华电集团有限公司,nan,AAA
175558,20湖交02,湖州市交通投资集团有限公司,5,AAA
175559,20铁一Y1,中铁一局集团有限公司,nan,AAA
175561,20化学Y1,中国化学工程集团有限公司,nan,AAA
175566,20鲁金Y2,山东黄金矿业股份有限公司,nan,AAA
175567,20昌投G2,昌吉州国有资产投资经营集团有限公司,5,AA+
175568,20平证08,平安证券股份有限公司,1.52,AAA
175572,20铁京Y1,中铁北京工程局集团有限公司,nan,AAA
175573,20路桥02,厦门路桥建设集团有限公司,3,AAA
175576,20深钜06,深圳市钜盛华股份有限公司,5,AA+
175577,21深钜01,深圳市钜盛华股份有限公司,5,AA+
175578,20航控Y5,中航工业产融控股股份有限公司,nan,AAA
175579,20航控Y6,中航工业产融控股股份有限公司,nan,AAA
175580,20铁二Y1,中铁二局集团有限公司,nan,AAA
175581,20上航Y1,中交上海航道局有限公司,nan,AAA
175582,20上航Y2,中交上海航道局有限公司,nan,AAA
175583,20光证G6,光大证券股份有限公司,1.02,AAA
175584,20光证G7,光大证券股份有限公司,3,AAA
175587,20红星07,红星美凯龙控股集团有限公司,5,AAA
175588,20铁沪Y1,中铁上海工程局集团有限公司,nan,AAA
175589,20唐租G1,大唐融资租赁有限公司,2,AAA
175590,20青控Y1,青岛城投城金控股集团有限公司,nan,AAA
175592,20一航Y2,中交第一航务工程局有限公司,nan,AAA
175594,21航租Y1,中航国际融资租赁有限公司,nan,AAA
175595,20济轨Y2,济南轨道交通集团有限公司,nan,AAA
175596,20疏浚Y1,中交疏浚(集团)股份有限公司,nan,AAA
175597,21象金01,厦门象屿金象控股集团有限公司,3,AAA
175598,20鲁能02,鲁能集团有限公司,5,AAA
175599,21国丰01,烟台国丰投资控股集团有限公司,5,AAA
175600,20伟驰02,伟驰控股集团有限公司,5,AA+
175601,甬交投01,宁波交通投资集团有限公司,5,AAA
175602,甬交投02,宁波交通投资集团有限公司,10,AAA
175603,21常高G1,常高新集团有限公司,5,AAA
175604,21珠投01,广东珠江投资股份有限公司,5,AA+
175605,21漳九01,漳州市九龙江集团有限公司,5,AAA
175606,21腾越01,腾越建筑科技集团有限公司,4,AAA
175607,21发展01,山东发展投资控股集团有限公司,5,AAA
175608,21延长Y1,陕西延长石油(集团)有限责任公司,nan,AAA
175609,21延长Y2,陕西延长石油(集团)有限责任公司,nan,AAA
175610,21鲁信01,山东省鲁信投资控股集团有限公司,5,AAA
175611,21龙湖01,重庆龙湖企业拓展有限公司,5,AAA
175612,21龙湖02,重庆龙湖企业拓展有限公司,7,AAA
175613,21宝龙01,上海宝龙实业发展(集团)有限公司,7,AA+
175614,21广越01,广州越秀集团股份有限公司,5,AAA
175615,21广越02,广州越秀集团股份有限公司,7,AAA
175616,21鑫苑01,鑫苑(中国)置业有限公司,5,AA
175618,21红狮01,红狮控股集团有限公司,3,AAA
175619,21红狮02,红狮控股集团有限公司,3,AAA
175620,21渝股01,重庆渝东高速公路有限公司,5,AAA
175621,21义创01,义乌市国有资本运营有限公司,3,AA+
175623,21安租01,平安国际融资租赁有限公司,4,AAA
175624,21安租02,平安国际融资租赁有限公司,5,AAA
175625,21航集01,中国南方航空集团有限公司,3,AAA
175626,21绿城01,绿城房地产集团有限公司,5,AAA
175628,21锡公01,无锡市市政公用产业集团有限公司,5,AAA
175629,21财金01,山东省财金投资集团有限公司,5,AAA
175631,21光证G1,光大证券股份有限公司,3,AAA
175632,21海晟01,江苏海晟控股集团有限公司,3,AA+
175633,21远东S1,远东国际融资租赁有限公司,1,A-1
175634,21远东二,远东国际融资租赁有限公司,4,AAA
175635,21兴泸01,泸州市兴泸投资集团有限公司,5,AA+
175636,21东吴01,东吴证券股份有限公司,3,AAA
175637,21招证G1,招商证券股份有限公司,2,AAA
175638,21招证G2,招商证券股份有限公司,3,AAA
175639,21建元01,苏州新建元控股集团有限公司,5,AAA
175642,21航集02,中国南方航空集团有限公司,3,AAA
175643,21鲁信Y1,山东省鲁信投资控股集团有限公司,nan,AAA
175644,21诸资01,诸暨市国有资产经营有限公司,3,AA+
175645,21天风01,天风证券股份有限公司,3,AAA
175646,21蓉高01,成都高新投资集团有限公司,10,AAA
175647,21华鑫01,华鑫证券有限责任公司,2,AA+
175648,21华泰G1,华泰证券股份有限公司,3,AAA
175650,21越交01,越秀交通基建有限公司,5,AAA
175651,21舟城01,舟山海城建设投资集团有限公司,5,AA+
175652,21银河G1,中国银河证券股份有限公司,2,AAA
175653,21银河G2,中国银河证券股份有限公司,3,AAA
175654,21张江一,上海张江(集团)有限公司,5,AAA
175655,21阳安01,华创云信数字技术股份有限公司,4,AA+
175656,21株国01,株洲市国有资产投资控股集团有限公司,5,AA+
175657,21济城G1,济南城市投资集团有限公司,5,AAA
175658,21航租01,中航国际融资租赁有限公司,3,AAA
175660,S21广扶2,广州越秀集团股份有限公司,7,AAA
175662,21融德G2,华融融德资产管理有限公司,3,AAA
175663,21兴业01,兴业证券股份有限公司,2,AAA
175664,21信地01,信达地产股份有限公司,5,AA+
175665,21信地02,信达地产股份有限公司,5,AA+
175666,21渝开01,重庆科学城城市建设集团有限公司,5,AA+
175667,21中证01,中信证券股份有限公司,1.03,AAA
175668,21中证02,中信证券股份有限公司,3,AAA
175669,21中证03,中信证券股份有限公司,10,AAA
175670,21远资01,远洋资本有限公司,3,AA+
